,MetadataField,Metadata
0,NSGL Document #:,ORESU-T-11-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Adult male Dungeness crab (Metacarcinus magister) movements near Reedsport, Oregon from a fisheries collaborative mark-recapture study"
3,Author:,"Hildenbrand, Kaety"
4,,"Gladics, Amanda J."
5,,"Eder, Robert"
6,Publication Year :,2011
7,# Pages / Video Length:,21
8,Publication Type:,technical reports/surveys​/patents
9,Program Report #:,ORESU-T-11-001
10,Project #:,A/ESG-07
11,Abstract:,"This article addresses concerns among Oregon's fishing community about the potential effects of wave-energy devices on Dungeness crab movement, behavior, and harvests. Though crabbing has been a mainstay of west coast economies for decades, little information had previously been collected or analyzed on adult Dungeness crab movement in general and for the Oregon coast in specific. To begin addressing this critical information gap, the Oregon Wave Energy Trust (OWET), the Oregon Dungeness Crab Commission (ODCC), and Oregon Sea Grant added value to a planned baseline study conducted by H.T. Harvey and Associates. Crabs collected for the baseline study were tagged after they were measured and before they were returned to the ocean. Commercial crabbers who then caught the tagged crabs were paid $20 for each tag returned to Oregon Sea Grant. The resulting data revealed that crabs travelled distances ranging from 0.27 km to 90.68 km; 65% of crabs traveled less than 20 km, 77.7% of crabs traveled less than 30 km, and 95.5% of crabs traveled less than 50 km. Crabs moved primarily in the alongshore direction, with minimal across-shelf movement. The distances reported here represent a minimum distance that crabs traveled. Additional tags were returned with general locations indicating that crabs may be moving as far north as Tillamook, Oregon (approximately 140 miles). It remains unknown to what degree Dungeness crab movements vary from year to year. The findings of this study should be treated as preliminary rather than definitive. Additional studies are needed to fully characterize adult Dungeness crab movements in Oregon's coastal waters."
