,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-84-025
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,PROCESSES OF SELECTIVE GRAIN TRANSPORT AND THE FORMATION OF PLACERS ON BEACHES
3,Author:,"KOMAR, PAUL D"
4,,"WANG, CHI"
5,Publication Year :,1984
6,Source Citation:,"JOURNAL OF GEOLOGY, 92( ):637-655, 1984"
7,# Pages / Video Length:,19
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-84-025
10,Grant/Contract #:,NOAA SEA GRANT
11,Project #:,R/CP-20
12,Abstract:,MINERAL;SAND;BE​ACH DEPOSITS;SEDIME​NTATION
