,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-81-010
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,DESIGN CURVES FOR HINGED WAVEMAKERS: THEORY
3,Author:,"HUDSPETH, ROBERT T"
4,,"CHEN, MIN-CHU"
5,Publication Year :,1981
6,Source Citation:,"AMERICAN SOCIETY OF CIVIL ENGINEERS JOURNAL OF THE HYDRAULICS DIVISION, 107(HY5):533-​552, MAY 1981"
7,# Pages / Video Length:,20
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-81-010
10,Grant/Contract #:,NOAA SEA GRANT
11,Abstract:,OCEAN ENGINEERING
