,MetadataField,Metadata
0,NSGL Document #:,ORESU-W-20-020
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Careers in Science (My Path to Plastics): Anna Bolm (Webinar December 2, 2020)"
3,Author:,"Bolm, Anna"
4,,"Carroll, Lindsay"
5,Publication Year :,2020
6,Source Citation:,"This webinar was recorded on Dec. 2, 2020 on the Oregon State University campus"
7,Publisher:,"Oregon Sea Grant and on YouTube December 23, 2020"
8,# Pages / Video Length:,24:50 minutes/seconds
9,Publication Type:,"webinars, virtual meetings, conferences, seminars"
10,Program Report #:,ORESU-W-20-020
11,Project #:,A/E/C OED 2018-21
12,URL:,https://youtu.b​e/740uPhef0ek
13,Abstract:,"Hosted by Oregon Sea Grant, this webinar is for students who want to explore careers in marine science. This webinar features Anna Bolm, a master's student in Oregon State University's Department of Fisheries and Wildlife. Previously an art student in the Midwest, she now researches microplastics in zooplankton.  In her talk, she also describes life aboard a research ship. Lindsay Carroll, who coordinates Oregon Sea Grant's marine education program, serves as a moderator on this webinar, which was recorded on December 2, 2020."
