,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-12-004
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Sertularella mutsuensis Stechow, 1931 (Cnidaria: hydrozoa: sertulariidae) from Japanese tsunami debris: systematics and evidence for transoceanic dispersal"
3,Author:,"Choong, Henry H. C."
4,,"Calder, Dale R."
5,Publication Year :,2012
6,Source Citation:,"""BioInvasions Records,"" 2(1):33-38, 2012."
7,DOI #:,10.3391/bir.201​3.2.1.05
8,# Pages / Video Length:,6
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-12-004
11,Project #:,A/NIS-21-PD
12,Abstract:,"The leptothecate hydroid Sertularella mutsuensis Stechow, 1931 is reported on debris from the 2011 Japanese tsunami that came ashore on 5 June 2012 at Agate Beach north of Newport, Oregon. Its discovery on a barnacle (Semibalanus cariosus) from a derelict floating dock originating at Misawa, Honshu, confirms the capability of successful transoceanic dispersal for this species. We compare our specimens to Stechow's syntype material of S. mutsuensis in collections at the Zoologische Staatssammlung Munchen, and designate a lectotype and paralectotype of the species."
