,MetadataField,Metadata
0,NSGL Document #:,ORESU-L-99-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Oregon Sea Grant publications & videos 1999
3,Author:,Oregon Sea Grant
4,Publication Year :,2000
5,# Pages / Video Length:,23
6,Publication Type:,directories/bib​liographies/ind​exes
7,Program Report #:,ORESU-L-99-001
8,Project #:,M/A-13
9,Abstract:,"This catalogue lists publications and videos funded by Oregon Sea Grant. Entries are arranged by subject and include approximately 20 new titles and 300 previous ones. These materials serve as educational resources to varying audiences: teachers and students, commercial and sport fishers, scientists, marine managers, tourists, and the general public. Many publications are available free of charge."
