,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-01-004
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,An Investment in Trust: Communication in the Commercial Fishing and Fisheries Management Communities
3,Author:,"Gilden, Jennifer"
4,,"Conway, Flaxen D. L."
5,Publication Year :,2002
6,Publisher:,Oregon State University (OSU) Sea Grant Program
7,# Pages / Video Length:,79
8,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
9,Program Report #:,ORESU-G-01-004
10,Grant/Contract #:,NOAA Sea Grant No. NA76RG0476
11,Project #:,R/CC-03-PD
12,Abstract:,"This pilot study looks at communication mechanisms and effectiveness between the commercial fishing and fisheries regulatory communities. The authors assess factors that complicate effective communication, existing and potential communication strategies, how members of both communities perceive their effectiveness, and how these strategies affect the relationship between the communities. It is clear that improving communication between the fishing and management communities will have to take place on many levels, from individual efforts to agency wide initiatives. An appendix provides an overview of suggestions for making communication more effective, both in the short term and long term."
