,MetadataField,Metadata
0,NSGL Document #:,NEMRIP-D-71-002
1,Sea Grant Program/Affiliate:,Rhode Island Sea Grant
2,Title:,"Marine Science Educators and Projects: California, Oregon, Washington"
3,Author:,"Shafer, Thayer C."
4,Publication Year :,1971
5,Publisher:,New England Marine Resources Information Program
6,# Pages / Video Length:,1
7,Publication Type:,directories/bib​liographies/ind​exes
8,Program Report #:,Marine Memorandum No. 3
9,,URI MMM# 3
10,Abstract:,This list is not intended to be a complete index. Rather it is a listing of people and projects that are well established and are in a position to be able to render assistance to those wishing to start new projects or curricula.
