,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-72-023
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,AEQUORIN: ITS IONIC SPECIFICATION
3,Author:,"IZUTSU, KENNETH T"
4,,"FELTON, SAMUEL P"
5,,"SIEGEL, IVENS AARON"
6,,"YODA, WAYNE T"
7,,"CHEN, A C N"
8,Publication Year :,1972
9,Source Citation:,"BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS, 49(04):1034-​1039, 1 972"
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,WSG-TA 72-30 NIH G# DE-02600 NIH G# GM-01160 NOAA-75030401
