,MetadataField,Metadata
0,NSGL Document #:,WASHU-E-99-002
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Education update: PRISM
3,Author:,Washington Sea Grant
4,Publication Year :,1999
5,# Pages / Video Length:,4
6,Publication Type:,educational materials
7,Program Report #:,WSG-MR 99-15
8,Project #:,A/ES-3
9,Abstract:,"This bulletin reports on recent accomplishments of PRISM (Puget sound Regional Integrated Synthesis Model) which has created an education program linking interdisciplina​ry earth systems and social sciences at the undergraduate and graduate levels at the University of Washington. The issue includes articles about new courses at the University, the development of new models, a program educating middle school students about sewage outfall in Puget Sound, a 10- week course about salmonid issues in the Sound that reached Washington residents outside of the UW student community, and a lecture series on human impacts on the Puget Sound region."
