,MetadataField,Metadata
0,NSGL Document #:,NSGO-G-00-001
1,Sea Grant Program/Affiliate:,National Sea Grant Office
2,Title:,Research and Outreach Needs to Address the Nation's Fisheries Problems
3,Author:,"Stickney, Robert R."
4,,"Anderson, Emory D."
5,Publication Year :,2000
6,# Pages / Video Length:,2
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Notes:,A National Sea Grant College Program Initiative
9,Abstract:,"This is a National Sea Grant College Program Initiative Theme Team fact sheet. The mission of the Fisheries Theme Team is to identify the most pressing research needs in fisheries science related to the coastal, marine, and Great Lakes waters of the U.S. and to develop a research and outreach agenda aimed at prioritizing and addressing those needs. This team consists of Carlos Fetterolf, Sea Grant Review Panel; Robin Alden, Sea Grant Review Panel; Chuck Adams, Florida Sea Grant Extension; Ann C. Bucklin, New Hampshire Sea Grant; Kurt Byers, Alaska Sea Grant; Barry A. Costa-Pierce, Mississippi-​Alabama Sea Grant; Christopher DeWees, California Sea Grant Extension; Bill DuPaul, Virginia Sea Grant; William Fox, NMFS; Robert C. Francis, University of Washington Fisheries; Gary Graham, Texas Sea Grant; Jeff L. Gunderson, Minnesota Sea Grant; Mac V. Rawson, Georgia Sea Grant; and Jeffrey M. Reutter, Ohio Sea Grant."
