,MetadataField,Metadata
0,NSGL Document #:,WASHU-G-00-010
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Bio-invasions: breaching natural barriers (revised)
3,Author:,"Moore, Janet M."
4,,"Lerner, Nancy"
5,,"Blanton, Nancy"
6,Publication Year :,2000
7,# Pages / Video Length:,19
8,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
9,Program Report #:,WSG 98-01
10,Project #:,M-2
11,Abstract:,"This 20-page educational pamphlet introduces the reader to non-native species invasion in Washington and British Columbia waters. It explains how non-native organisms arrive and thrive, as well as what impacts they have on their new environment. A bibliography and list of contacts directs the reader to further education."
