,MetadataField,Metadata
0,NSGL Document #:,WASHU-N-07-04a
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Sea Star (Winter 2007)
3,Author:,"Ricks, Robyn"
4,Editor :,"Gordon, David G."
5,Publication Year :,2007
6,# Pages / Video Length:,8
7,Publication Type:,periodicals
8,Program Report #:,WSG-MR 07-02
9,Abstract:,"The following titles are in this newsletter: 1. WSG-funded researcher takes on Willapa's troublesome oyster drills. C. White, pp. 1-2. 2. Guest editorial: solutions come of science-fishing teamwork. T. Smith, p. 3. 3. WSG selects a roster of new research projects for 2007-2010. pp. 4-5."
