,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-10-001
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"The proper name for the geoduck: resurrection of Panopea Generosa gould, 1850, from the synonym of Panopea abrupta (Conrad, 1849) (Bivalvia: Myoida: Hiatellidae)"
3,Author:,"Vadopalas, Brent"
4,,"Pietsch, Theodore W."
5,,"Friedman, Carolyn S."
6,Publication Year :,2010
7,Source Citation:,"""Malacologia,"" 52(1):169-173, January 27, 2010."
8,# Pages / Video Length:,5
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,WSG-TA 10-01
11,Project #:,R/GD-2
