,MetadataField,Metadata
0,NSGL Document #:,WASHU-S-16-002
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Stock assessment update: Status of the U.S. petrale sole resource in 2014
3,Author:,"Stawitz, Christine C."
4,,"Hurtado-Ferro, Felipe"
5,,"Kuriyama, Peter"
6,,"Trochta, John T."
7,,"Johnson, Kelli F."
8,,"Haltuch, Melissa A."
9,,"Hamel, Owen S."
10,Publication Year :,2016
11,# Pages / Video Length:,376
12,Publication Type:,technical reports/surveys​/patents
13,Program Report #:,WSG-TR 16-06
14,Project #:,E/I-24
15,Notes:,"Pacific Fishery Management Council, Portland, Oregon"
16,Abstract:,"This update assessment reports the status of the petrale sole (Eopsetta jordani) resource off the coast of California, Oregon, and Washington using data through 2014. While petrale sole are modeled as a single stock, the spatial aspects of the coast-wide population are addressed through geographic separation of data sources/fleets where possible. There is currently no genetic evidence suggesting distinct biological stocks of petrale sole off the U.S. coast. The limited tagging data available to describe adult movement suggests that petrale sole may have some homing ability for deep water spawning sites but also have the ability to move long distances between spawning sites, inter-spawning season, as well as seasonally."
