,MetadataField,Metadata
0,NSGL Document #:,TAMU-F-20-005
1,Sea Grant Program/Affiliate:,Texas Sea Grant
2,Title:,Organizing the Working Waterfront: A Tour of Two Coasts (Podcast on NWWN)
3,Author:,"Bennis, Ashley"
4,Publication Year :,2020
5,Publisher:,American Shoreline Podcast Network / Texas Sea Grant
6,# Pages / Video Length:,1:15:57 hour/minutes/se​conds
7,Publication Type:,"web/blog sites (topical), other web-based resources"
8,Program Report #:,TAMU-SG-20-740
9,Project #:,2020SP-E-Bennis
10,URL:,https://www.coa​stalnewstoday.c​om/podcasts/org​anizing-​the-​working-​waterfront-​a-​tour-​of-​two-​coasts
11,Abstract:,"Welcome to the Working Waterfronts Podcast, a collaboration between the National Working Waterfront Network and the American Shoreline Podcast Network. In this inaugural episode, host Ashley Bennis talks with three working waterfront organizers from both the East and West coasts First up, Ashley will be chatting with Roland Lewis. Roland is the President and CEO of Waterfront Alliance in NYC. Under his leadership the Waterfront Alliance has organized a powerful constituency, instituted new programs, helped create a new waterfront plan for the City of NY and helped the Waterfront Alliance become the leading waterfront policy organization in NY. Then, Ashley speaks with John DiRe. John is a Representative from the grass roots grown Sausalito Working Waterfront Coalition. He advocates for the interests of those whose livelihoods are linked to the marinship and its multifaceted evolution. Finally, Ashley chats with Deb Granger, A founding member of the Working Waterfront Coalition of Whatcom County in Washington State, and its current Interim Program Manager, she has spent most her life working on the waterfront and brings many years of experience from the seafood/fishing sector and is currently developing its Scholarship program for students interested in marine industry trades."
