,MetadataField,Metadata
0,NSGL Document #:,WASHU-T-16-001
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Application of the EcoWin model to shellfish culture in South Puget Sound
3,Author:,"Ferreira, Joao G."
4,Publication Year :,2016
5,# Pages / Video Length:,3
6,Publication Type:,technical reports/surveys​/patents
7,Program Report #:,WSG-TR 15-10
8,Project #:,R/LME/N-5
9,Notes:,"Prepared for Pacific Shellfish Institute, Olympia, Washington by Longline Environment, Ltd."
10,Abstract:,"The implementation of EcoWin (see e.g. Ferreira et al., 2008; Nobre et al., 2010; Nunes et al., 2011; Ferreira et al., 2014, for application in various parts of the world) involves a set of stages, which include (i) adaptation and if necessary development of biogeochemical and physiological process equations; (ii) spatial definition of the modeling domain; and (iii) coupling to hydrological and hydrodynamic models."
