,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-72-005
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,MARINE PLANT POLYMERS PART 3 A KINETIC ANALYSIS OF THE ALKALINE DEGRADATION OF POLYSACCHARIDES WITH SPECIFIC REFERENCE TO (1 TO 3)-​BETA-​D-​GLUCANS
3,Author:,"YOUNG, R A"
4,,"SARKANEN, KYOSTI VILHO"
5,,"JOHNSON, P G"
6,,"ALLAN, GEORGE GRAHAM"
7,Publication Year :,1972
8,Source Citation:,"CARBOHYDRATE RESEARCH, 21( ):0111-0122, 1972"
9,Publication Type:,reprints (peer-reviewed)
10,Abstract:,PART OF DISSERTATION RESEARCH;LAMINA​RAN;LARICINAN; PACHYMAN;GL
