,MetadataField,Metadata
0,NSGL Document #:,WASHU-S-18-001
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Bellingham SeaFeast 2018 (survey results)
3,Author:,"Blake, Sue"
4,Publication Year :,2018
5,# Pages / Video Length:,6
6,Publication Type:,technical reports/surveys​/patents
7,Program Report #:,WSG-TR 18-04
8,Project #:,A/ACE-1
9,Abstract:,"The purpose of the Education/Outre​ach booths at the Bellingham, Washington SeaFeast 2018 was to help the community learn about our fresh and marine water systems and the role that all of us play in preserving and enhancing these resources. Questions were asked from difference organizations and this is the result of the survey."
