,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-94-018
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Immunogold localization of a disease resistance response protein in ""Pisum sativum"" endocarp cells"
3,Author:,"Allaire, B. S."
4,,"Hadwiger, L. A."
5,Publication Year :,1994
6,Source Citation:,"""Physiological and Molecular Plant Pathology,"" 44:9-17, 1994."
7,Publisher:,R/X-20
8,# Pages / Video Length:,9
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,WSG-TA 98-17
