,MetadataField,Metadata
0,NSGL Document #:,WISCU-R-93-029
1,Sea Grant Program/Affiliate:,Wisconsin Sea Grant
2,Title:,Histopathologic​al study of femoral bone marrow of rabbits with acute decompression sickness--with consideration about pathogenesis of dysbaric osteonecrosis in divers
3,Author:,"Kitano, Motoo"
4,,"Kawashima, Mahito"
5,,"Hayashi, Ko"
6,,"Taya, Yasushi"
7,,"Lehner, Charles E."
8,Publication Year :,1995
9,Source Citation:,"12th Meeting of the United States-Japan Cooperative Program in Natural Resources: Panel on Diving Physiology, proceedings, Marcia R. Collie, ed., pp. 25-28, Washington, D.C., July 13-14, 1993."
10,# Pages / Video Length:,4
11,Publication Type:,reprints (not peer-reviewed)
12,Program Report #:,WISCU-R-93-029
13,Grant/Contract #:,NOAA SEA GRANT
