,MetadataField,Metadata
0,NSGL Document #:,MASGC-R-83-011
1,Sea Grant Program/Affiliate:,Mississippi Alabama Sea Grant
2,Title:,ANTHROPOGENIC ORGANIC POLLUTANTS IN SEDIMENTS OF MISSISSIPPI SOUND
3,Author:,"LYTLE, THOMAS F"
4,,"LYTLE, JULIA S"
5,Publication Year :,1983
6,Source Citation:,"AMERICAN CHEMICAL SOCIETY DIVISION OF ENVIRONMENTAL CHEMISTRY 3PP. SE ATTLE, WASHINGTON APRIL 1983"
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,MASGP-82-047
9,Project #:,R/ER-2
10,Abstract:,POLLUTION;SEDIM​ENT;MISSISSIPPI​ SOUND
