,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-71-010
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"ESTIMATION OF THE PACIFIC HAKE (""MERLUCCIUS PRODUCTUS"") POPULATION IN PORT SUSAN, WASHINGTON, USING AN ECHO INTEGRATOR"
3,Author:,"THORNE, RICHARD E"
4,,"REEVES, JERRY E"
5,,"MILLIKAN, ALAN E"
6,Publication Year :,1971
7,Source Citation:,"FISHERIES RESEARCH BOARD OF CANADA. JOURNAL, 28(09):1275-​1284, SEPT. 197 1"
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,WSG-TA 71-32 WU CF CB# 349
