,MetadataField,Metadata
0,NSGL Document #:,WASHU-W-97-001
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Seventh conference for shellfish growers: clam and oyster farming
3,Editor :,"Nosho, Terry"
4,Publication Year :,1997
5,Source Citation:,"Conference record, Olympia, Washington, March 3-4, 1997."
6,# Pages / Video Length:,66
7,Publication Type:,conference/work​shop proceedings
8,Program Report #:,WSG-WO 98-01
9,Project #:,A/FP-7
10,Abstract:,"The Conference for Shellfish Growers has been sponsored since 1991 by the Washington Sea Grant Program. The annual event is intended to be an educational forum for the shellfish industry and a tool to facilitate information sharing between industry members locally, regionally, nationally and internationally​. It also provides interaction opportunities for industry, researchers and agency representatives​. This year the conference dealt with Manila clam culture, geoduck culture, aspects of oyster farming, and updates on selected species with culture potential. This workshop record is a compilation of papers and summaries supplied by the speakers. A list of conference speakers and attendees is provided in the appendix."
