,MetadataField,Metadata
0,NSGL Document #:,WASHU-T-88-007
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"U.S. Navy homeport disposal site investigations in Port Gardner, Washington: invertebrate resource assessments"
3,Author:,"Dinnel, Paul A."
4,,"Armstrong, David A."
5,,"Lauth, Robert R."
6,,"Wainwright, Thomas C."
7,,"Armstrong, Janet L."
8,,"Larsen, Karen"
9,Publication Year :,1988
10,# Pages / Video Length:,144
11,Publication Type:,technical reports/surveys​/patents
12,Program Report #:,FRI-UW-8802
13,Project #:,R/F-67
14,Abstract:,Crab and shrimp resources were sampled in and around potential sites in Port Gardner to be used for confined disposal of clean and contaminated dredged sediments. The initial site selected by the Navy for dredged material disposal was found to be in conflict with preferred use of the site by gravid female Dungeness crabs. This led to the selection of a site in deeper water. The sampling data showed that average crab densities were about 10 times less and pandalid shrimp abundances about 5 times less at the alternate site. Further sampling after a year of dredged material disposal indicated continued suitability of the deep site in terms of Dungeness crab distribution patterns.
