,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-71-005
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,SOLUBILITY AND REACTIVITY OF MARINE POLYMERS IN DIMETHYLFORMAMI​DE-​DINITROGEN TETROXIDE
3,Author:,"ALLAN, GEORGE GRAHAM"
4,,"JOHNSON, P G"
5,,"LAI, Y-Z"
6,,"SARKANEN, KYOSTI VILHO"
7,Publication Year :,1971
8,Source Citation:,"CHEMISTRY AND INDUSTRY, ( ):0127, JAN. 23, 1971"
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,WSG-TA 71- 3
11,Abstract:,DI METHYL FORMAMIDE- DI NITROGEN
