,MetadataField,Metadata
0,NSGL Document #:,WASHU-S-17-001
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Bathymetry, topography, and sediment grain-size data from the Elwha River delta, Washington, September 2014 to July 2016"
3,Author:,"Stevens, A. W."
4,,"Gelfenbaum, G."
5,,"Warrick, J. A."
6,,"Miller, I. M."
7,,"Weiner, H. M."
8,Publication Year :,2017
9,DOI #:,https://doi.org​/10.5066/F72N51​GC
10,Publisher:,U.S. Geological Survey and Washington Sea Grant Program
11,# Pages / Video Length:,7
12,Publication Type:,technical reports/surveys​/patents
13,Program Report #:,WSG-TR 17-03
14,Project #:,A/ACE-1
15,Notes:,U.S. Geological Survey Data Releases; Hard copy nor a digital were not provided to the NSGL to archive. Removed URL provided by SG Program as it no longer works.
16,Abstract:,"This folder on the website includes a time-series of bathymetry and topography of the Elwha River Delta (Washington), as well as digital elevation models (DEMs) created from the data. Some data sets also include grain-size analyses from sediment samples collected during surveying."
