,MetadataField,Metadata
0,NSGL Document #:,WASHU-G-17-007
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Whatcom Water Week 2017 Calendar
3,Author:,"Kinzer, Chuck"
4,Publication Year :,2016
5,# Pages / Video Length:,28
6,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
7,Program Report #:,WSG-MR 17-20
8,Notes:,Whatcom Watersheds Information Network
9,Abstract:,"This 2017 calendar showcases photos taken during Whatcom Watersheds Information Network's (WWIN's) 2016 Watcom Water Week Photo Contest. The contest was designed to celebrate water in our community and its importance to our environment, economy, and cultural well being."
