,MetadataField,Metadata
0,NSGL Document #:,AKU-G-91-003
1,Sea Grant Program/Affiliate:,Alaska Sea Grant
2,Title:,The value of krill meal in salmon starter diets
3,Author:,"Roem, A. J."
4,,"Kelley, M. S."
5,Publication Year :,1991
6,# Pages / Video Length:,6
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,AN-14
9,Project #:,RR/87-15PD
10,,A/75-01
11,Abstract:,"Krill meal can be a good partial substitute for fish meal-based commercial diets at colder temperatures (6 deg. C in this study); krill meal enhances feeding activity. For chum salmon fry, feed containing some krill produces better growth, feed efficiency, and survival than all krill feed or feed with no krill. Alaska hatchery operators, many of whom are using commerical feeds developed to rear salmonids in the moderate temperatures of Washington and Oregon, will be interested in the results of this study. Alaska hatcheries release hundreds of millions of pink and chum salmon fry every year."
