,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-96-030
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Communicating coastal issues: a discussion of Sea Grant's 'Can America Save its Fisheries?' national forum
3,Author:,"Blanton, Nancy"
4,,"Hart, Kathy"
5,,"Wittman, Stephen"
6,Publication Year :,1996
7,Source Citation:,"""Seeking Balance: Conflict, Resolution & Partnership,"" proceedings of the Coastal Society 15th International Conference, pp. 134-143, Seattle, Washington, July 14-17, 1996."
8,# Pages / Video Length:,10
9,Publication Type:,reprints (not peer-reviewed)
10,Program Report #:,WSG-WO 96-02
11,Project #:,M-01
12,Notes:,"See also NCU-W-95-003 for the summary report of the national forum, ""Can America Save its Fisheries?"""
13,Abstract:,"Effective strategic communication is essential to resolving conflicts, building partnerships and creating public support for science-based management of coastal resources. The session from which this report issues examined the purpose, structure and effectiveness of a Sea Grant forum on national fisheries issues held September 11, 1995, at the National Press Club in Washington, D.C., that resulted from a collaborative, multi-​institutional effort organized by the session's speakers. The session also examined the most appropriate strategies and tools for effectively communicating complex coastal issues to the media and for infusing scientific information into coastal policy-making."
