,MetadataField,Metadata
0,NSGL Document #:,WASHU-T-71-003
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,1970 SEACOAST MANAGEMENT BILL: BACKGROUND AND ANALYSIS
3,Author:,"Morry, Susan F."
4,Publication Year :,1971
5,Publisher:,University of Washington Sea Grant Program
6,# Pages / Video Length:,27
7,Publication Type:,technical reports/surveys​/patents
8,Program Report #:,WSG-MP 71-1
9,Grant/Contract #:,NOAA Sea Grant
10,Abstract:,"During the 1970 special session of the Washington Legislature, a seacoast management act was presented, debated, and altered. Although this bill failed to clear both houses of the legislature, similar bills have been presented to the 1971 regular session, Because a background of the dispute about the 1970 Seacoast Management Act may be of value to future policy makers, this paper will analyze the ma]or events leading to that dispute."
