,MetadataField,Metadata
0,NSGL Document #:,ORESU-X-84-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,SEDIMENTATION IN SMALL ACTIVE-MARGIN ESTUARIES OF THE NORTHWESTERN UNITED STATES
3,Author:,"PETERSON, CURT D"
4,Publication Year :,1984
5,Publisher:,Oregon State University
6,# Pages / Video Length:,1
7,Publication Type:,theses/disserta​tions
8,Program Report #:,ORESU-X-84-001
9,Grant/Contract #:,NOAA SEA GRANT
10,Project #:,R/CP-11
11,Abstract:,OREGON;WASHINGT​ON;GEOLOGY;SEDI​MENTOLOGY;SEDIM​ENTATION; See digital for abstract.
