,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-10-019
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Comparative analysis of complete mitochondrial genome sequences from two geographically distinct Heterosigma akashiwo (Raphidophyceae​)
3,Author:,"Karol, Kenneth G."
4,,"Jacobs, Michael A."
5,,"Zhou, Yang"
6,,"Sims, Elizabeth H."
7,,"Gillett, Will D."
8,,"Cattolico, Rose Ann"
9,Publication Year :,2010
10,Source Citation:,"""Nova Hedwigia,"" Supplement 136:261-282, May 2010 [""Chrysophytes: From Fossil Perspectives to Molecular Characterizatio​ns,"" Proceedings of the Seventh International Chrysophyte Symposium,"" James Wee, et al., (eds.), New London, Connecticut, June 22-27, 2008."
11,Publication Type:,reprints (peer-reviewed)
12,Program Report #:,WSG-WO 10-02
13,Project #:,R/B-48
14,URL:,http://seagrant​.uaf.edu/confer​ences/2009/wake​field-​crab/index.html
