,MetadataField,Metadata
0,NSGL Document #:,WASHU-V-19-003
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"B-Roll: Species in or Around Aquaculture Habitat in Puget Sound, WA (Underwater highlights captured by GoPro)"
3,Author:,"Toft, Jodie"
4,,"Sanderson, Beth"
5,,"Bogeberg, Molly"
6,,"Ferriss, Bridget"
7,Publication Year :,2019
8,Publisher:,Washington Sea Grant
9,# Pages / Video Length:,1:29 minutes
10,Publication Type:,videos
11,Program Report #:,WSG-MR 19-21
12,Project #:,R/SFA/N-6
13,Notes:,"Published by YouTube April 22, 2019"
14,URL:,https://www.you​tube.com/watch?​v=xgA2mq_SjHo
15,Abstract:,"The partners for this video captured more than 1,200 hours of underwater video. In the footage, you will see a spiny dogfish, harbor seals, crabs, mating perches, flatfish and more!"
