,MetadataField,Metadata
0,NSGL Document #:,WASHU-E-04-002
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Fellowships for the future: opportunities for career enhancement and academic growth
3,Author:,"Phillips, Melissa Lee"
4,,"Gordon, David G."
5,Publication Year :,2004
6,# Pages / Video Length:,8
7,Publication Type:,educational materials
8,Program Report #:,WSG-PM 04-03
9,Project #:,A/PC-5
10,Abstract:,"Fellowships and internships provide prime opportunities for graduate students to expand their research horizons and enhance their careers. Washington Sea Grant Program has an exceptionally rich history of helping individuals become fellows and interns and, in the process, has helped shape the future of ocean science and marine policy, both nationally and internationally​. Read about the fellowships available and the experiences of past Washington Sea Grant Program fellows."
