,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-01-019
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"A marine plant (""Spartina anglica"") invades widely varying habitats: potential mechanisms of invasion and control"
3,Author:,"Hacker, Sally D."
4,,"Heimer, David"
5,,"Hellquist, C. Eric"
6,,"Reeder, Tabitha G."
7,,"Reeves, Blain"
8,,"Riordan, Timothy J."
9,,"Dethier, Megan N."
10,Publication Year :,2001
11,Source Citation:,"""Biological Invasions,"" 3:211-217, 2001."
12,# Pages / Video Length:,7
13,Publication Type:,reprints (peer-reviewed)
14,Program Report #:,WSG-TA-02-17
15,Project #:,R/ES-36
16,Abstract:,"Scientists report on the habitat-​dependent invasion and control pattern of the English cordgrass, ""Spartina anglica"" in Puget Sound, Washington. They hypothesize that invasion success and control are dependent on a relatively complex interplay between habitat physical conditions and species interactions."
