,MetadataField,Metadata
0,NSGL Document #:,WASHU-S-07-002
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Data formats and codes for the INPFC/NPAFC all-agency high seas salmon and steelhead tag recovery computer data file (1956-2005)
3,Author:,"Myers, Katherine W."
4,,"Walker, Robert V."
5,Publication Year :,2007
6,# Pages / Video Length:,27
7,Publication Type:,technical reports/surveys​/patents
8,Program Report #:,WSG-TR 07-03
9,Project #:,R/F-160
10,Abstract:,This document lists the formats and codes used since 1971 for the all-agency INPFC- NPAFC high seas salmon and steelhead tag recovery computer data file (1956-2005). A brief overview and history of the computer data file is provided.
