,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-80-003
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,MUSSEL CULTURE: A WEST COAST PERSPECTIVE
3,Author:,"WATERSTRAT, PAUL RICHARD"
4,,"CHEW, KENNETH KENDALL"
5,,"JOHNSON, KURT W"
6,,"BEATTIE, J HAL"
7,Publication Year :,1980
8,Source Citation:,MUSSEL CULTURE AND HARVEST: A NORTH AMERICAN PERSPECTIVE RICHARD A. LUT Z (EDITOR) PP. 141-165 1980
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,WSG-TA 80- 3
11,Abstract:,AQUACULTURE
