,MetadataField,Metadata
0,NSGL Document #:,WASHU-WR-08-003
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Antibody-based assays for toxins in fish and shellfish
3,Author:,"Furlong, Clement E."
4,,"Soelberg, Scott D."
5,,"Baker, Paul E."
6,,"Near, Steve"
7,,"Chinowsky, Timothy M."
8,,"Eberhart, Bich-Thuy L."
9,,"Spencer, Sylvester"
10,,"Wekell, John C."
11,,"Trainer, Vera L."
12,,"Stevens, Richard C."
13,Publication Year :,2008
14,Source Citation:,"""Fourth Annual Meeting Oceans and Human Health Program,"" pp. 1-52, Honolulu, Hawaii, April 16-18, 2008."
15,# Pages / Video Length:,52
16,Publication Type:,reprints (not peer-reviewed)
17,Program Report #:,WSG-WO 08-05
18,Project #:,R/OT-21
