,MetadataField,Metadata
0,NSGL Document #:,WISCU-R-93-028
1,Sea Grant Program/Affiliate:,Wisconsin Sea Grant
2,Title:,Pathogenesis and prevention of dysbaric osteonecrosis
3,Author:,"Kawashima, Mahito"
4,,"Tamura, Hiroaki"
5,,"Noro, Yoshihiro"
6,,"Takao, Katsuhiro"
7,,"Kitano, Motoo"
8,,"Lehner, Charles E."
9,,"Mano, Yoshihiro"
10,,"Taya, Yasushi"
11,,"Mouri, Motohiko"
12,,"Tsunosue, Teruhiko"
13,Publication Year :,1995
14,Source Citation:,"12th Meeting of the United States-Japan Cooperative Program in Natural Resources: Panel on Diving Physiology, proceedings, Marcia R. Collie, ed., pp. 19-24, Washington, D.C., July 13-14, 1993."
15,# Pages / Video Length:,6
16,Publication Type:,reprints (not peer-reviewed)
17,Program Report #:,WISCU-R-93-028
18,Grant/Contract #:,NOAA SEA GRANT
