,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-77-011
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"EVIDENCE FOR PLASMID CONTRIBUTION TO THE VIRULENCE OF THE FISH PATHOGEN ""VIBRIO ANQUILLARUM"""
3,Author:,"CROSA, JORGE H"
4,,"SCHIEWE, MICHAEL H"
5,,"FALKOW, STANLEY"
6,Publication Year :,1977
7,Source Citation:,"INFECTION AND IMMUNITY, 18(02):0509-​0513, 1977"
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,WSG-TA 77-11
10,Project #:,R/A-13
11,Abstract:,MARINE PATHOLOGY
