,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-95-027
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Brief incubation of gametangia-​bearing caps in antibiotics eliminates branching in progeny of ""Acetabularia acetabulum"" (chlorophyta)"
3,Author:,"Mandoli, Dina F."
4,,"Wexler, Adam"
5,,"Teschmacher, Jill"
6,,"Zukowski, Annette"
7,Publication Year :,1995
8,Source Citation:,"""Journal of Phycology,"" 31:844-848, 1995."
9,# Pages / Video Length:,5
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,WSG-TA 96-05
