,MetadataField,Metadata
0,NSGL Document #:,WASHU-T-00-001
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Ballast water and shipping patterns in Puget Sound: considerations for siting of alternative ballast water exchange zones
3,Author:,"Gramling, Jessica"
4,Editor :,"Pearlman, Melissa"
5,Publication Year :,2000
6,# Pages / Video Length:,62
7,Publication Type:,technical reports/surveys​/patents
8,Program Report #:,WSG-TR 04-01
9,Project #:,R/ES-23
10,Abstract:,"The Puget Sound Water Quality Action Team has a legislative mandate to coordinate local, state, and federal action to protect and restore the health of Puget Sound. This report summarizes current shipping trends and ballast water practices in the Puget Sound/Georgia Basin area as well as ballast water exchange programs on the Pacific coast. In addition, it outlines a series of institutional, operational, oceanographic, and biological considerations for locating alternative zones for ballast water exchange for vessels entering the Strait of Juan de Fuca. Existing information and management gaps are identified and possible directions are proposed."
