,MetadataField,Metadata
0,NSGL Document #:,WASHU-V-17-004
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Orca Bowl: A great introduction to marine science for high school kids
3,Author:,"Wagner, M."
4,,"Brodbeck, A."
5,Publication Year :,2017
6,# Pages / Video Length:,3:52 minutes
7,Publication Type:,videos
8,Program Report #:,WSG-AV 17-04
9,Project #:,A/ACE-1
10,URL:,https://www.you​tube.com/watch?​v=AlC8YM4XNzs&t​=13s
11,Abstract:,"Washington Sea Grant hosts the annual Orca Bowl event every spring. Each year, volunteers, sponsors and high school students from across the state of Washington come together for a day of friendly competition and enrichment experiences. Orca Bowl, Washington’s regional competition."
