,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-81-017
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"HEXOSAMINE ACCUMULATIONS ARE ASSOCIATED WITH THE TERMINATED GROWTH OF ""PUCCINIA STRIIFORMIS"" ON WHEAT ISOLINES"
3,Author:,"HADWIGER, LEE A"
4,,"LINE, R F"
5,Publication Year :,1981
6,Source Citation:,"PHYSIOLOGICAL PLANT PATHOLOGY, 19( ):0249-0255, 1981"
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,WSG-TA 81-7
9,Project #:,RX/10
10,Abstract:,PLANT PATHOLOGY;CHITO​SAN;FUNGUS
