,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-94-023
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Chloroplast encoded thioredoxin genes in the red algae ""Porphyra yezoensis"" and ""Griffithsia pacifica"": evolutionary implications"
3,Author:,"Reynolds, Ann E."
4,,"Chesnick, Joby M."
5,,"Woolford, Joseph"
6,,"Cattolico, Rose Ann"
7,Publication Year :,1994
8,Source Citation:,"""Plant Molecular Biology,"" 25:13-21, 1994."
9,# Pages / Video Length:,8
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,WSG-TA 00-11
