,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-09-018
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Restoration aquaculture of the pinto abalone (Haliotis kamtschatkana kamtschatkana Jonas): impacts of rearing method on behavior, growth and survivorship in the hatchery"
3,Author:,"Straus, Kristina M."
4,,"Friedman, Carolyn S."
5,Publication Year :,2009
6,Source Citation:,"""Marine and Freshwater Research,"" 60:1021-1028, 2009."
7,DOI #:,10.1071/MF08262
8,# Pages / Video Length:,8
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,WSG-TA 09-11
11,Project #:,R/ES-53
