,MetadataField,Metadata
0,NSGL Document #:,LSU-R-00-046
1,Sea Grant Program/Affiliate:,Louisiana Sea Grant
2,Title:,Research-scale culture of oyster larvae (abstract)
3,Author:,"Buchanan, John T."
4,,"Paniagua, Carmen G."
5,,"Tiersch, Terrence R."
6,,"Cooper, Richard K."
7,Publication Year :,2000
8,Source Citation:,"National Shellfisheries Association, 2000 Annual Meeting, Abstracts, p. 75, Seattle, Washington, March 19- 23, 2000."
9,# Pages / Video Length:,1
10,Publication Type:,reprints (not peer-reviewed)
