,MetadataField,Metadata
0,NSGL Document #:,WASHU-G-89-003
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Marine debris: how commercial fishermen can help solve a growing problem
3,Author:,"Humphreys, Jim"
4,,"Mullin, Patti"
5,Publication Year :,1989
6,# Pages / Video Length:,4
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,WSG-AS 89-3
9,Project #:,A/FP-7
10,Abstract:,"Commercial fishermen, along with other mariners, today are faced with a serious problem--waste disposal. Plastics, boat garbage, oil, sewage, and hazardous materials can severely damage the marine environment. For this reason, recent legislation has been enacted to prohibit their disposal into marine waters. This pamphlet discusses plastic marine debris and other wastes--where they come from, what adverse impacts they can have, and how the problem can be reduced."
