,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-94-021
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Freshwater performance of all-female diploid and triploid Atlantic salmon
3,Author:,"Galbreath, Peter F."
4,,"St., Jean William"
5,,"Anderson, Valerie"
6,,"Thorgaard, Gary H."
7,Publication Year :,1994
8,Source Citation:,"""Aquaculture,"" 128:41-49, 1994."
9,# Pages / Video Length:,9
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,WSG-TA 99-36
12,Project #:,R/A-62
