,MetadataField,Metadata
0,NSGL Document #:,WASHU-G-20-005
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Orca Rangefinder (wallet size card)
3,Author:,"Barnett, Aaron"
4,Publication Year :,2020
5,Publisher:,Washington Sea Grant
6,# Pages / Video Length:,1
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,WSG-MR 20-05
9,Project #:,A/ACE-1
10,Abstract:,"Information on the wallet size (3.5 x 2 inch) for the Orca whale Rangefinder card: Step one: Hold card at arm's length and close your right eye. Step two: Looking through your left eye, line up the left edge of the card with the whale in the water. Step three: Now close your left eye and look through your right. If the whale appears to the left of the 400 yard mark on the card, move away — you are too close."
