,MetadataField,Metadata
0,NSGL Document #:,WASHU-T-85-002
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Mussel aquaculture in Puget Sound
3,Author:,"Skidmore, Douglas"
4,,"Chew, Kenneth K."
5,Publication Year :,1985
6,# Pages / Video Length:,57
7,Publication Type:,technical reports/surveys​/patents
8,Program Report #:,WSG 85-4
9,Project #:,R/A-16
10,Abstract:,Mytilus
11,,"Mussel aquaculture methods used worldwide, and the evolution of mussel aquaculture in the Pacific Northwest, including a summary of 10 years of research in Puget Sound, are described in this technical report. Culture methods (seabottom, raft, intertidal, longlines); seed collection methods; the growth, mortality and condition of ""Mytilus edulis"" and Mytilus californianus""; and factors affecting success (predators, pollution, paralytic shellfish poisoning); as well as permit and lease requirements are described."
