,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-96-007
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Structure of the female reproductive tract in the dungeness crab ""Cancer maagister"" and implications for the mating system"
3,Author:,"Jensen, Pamela C."
4,,"Orensanz, Jose M."
5,,"Armstrong, David A."
6,Publication Year :,1996
7,Source Citation:,"""Biological Bulletin,""190:3​36-​349, June 1996."
8,# Pages / Video Length:,14
9,Publication Type:,reprints (peer-reviewed)
10,Project #:,R/F-68
11,Abstract:,"In this report, the authors describe a new structure of the female reproductive tract of ""C. magister"" and discuss its possible functions. They also describe and discuss the sperm plug, the morphology of the spermatheca, and mating behavior in the context of hypotheses about the mating system."
