,MetadataField,Metadata
0,NSGL Document #:,WASHU-W-83-005
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,AQUACULTURE SPECIAL ISSUE: SALMONID REPRODUCTION
3,Editor :,"SOWER, STACIA A"
4,,"IWAMOTO, ROBERT N"
5,Publication Year :,1984
6,Source Citation:,"AQUACULTURE, 43( ):0001-0356, 1984"
7,# Pages / Video Length:,356
8,Publication Type:,conference/work​shop proceedings
9,URL:,http://nsgl.gso​.uri.edu/washu/​washuw83005/was​huw83005index.h​tml
10,Abstract:,ENDOCRINOLOGY;G​ENETICS;NUTRITI​ON;SALMON;BROOD​STOCK MANAGEMENT
