,MetadataField,Metadata
0,NSGL Document #:,WASHU-Y-14-003
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"A study of pore-water sulfide and eelgrass (Zostera japonica and Zostera marina) in Padilla Bay, Washington"
3,Author:,"Walser, Annie"
4,Publication Year :,2014
5,# Pages / Video Length:,80
6,Publication Type:,theses/disserta​tions
7,Program Report #:,WSG-TH 15-03
8,Project #:,R/HCE-7
9,Notes:,"MS thesis, Western Washington University, Bellingham, WA"
10,Abstract:,"Two species of eelgrass can be found in Padilla Bay, Washington (Zostera japonica and Zostera marina) and act as a bioindicators of ecosystem health. Many factors can contribute to the status of an eelgrass bed, including light, temperature, salinity, and nutrients. However, following several cases of seagrass die-off events worldwide, another factor is suspected to contribute to eelgrass health: pore-water sulfide. This study examined the relationships between Z. japonica, Z. marina, and pore-water sulfide in Padilla Bay and the effects of elevated pore-water sulfide concentrations on eelgrass."
