,MetadataField,Metadata
0,NSGL Document #:,WASHU-E-98-001
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Window on government: perspectives on policy from the University of Washington Dean John A. Knauss marine policy fellows
3,Author:,"Strickland, Richard (writer)"
4,Editor :,"Bailiff, Megan"
5,,"Blanton, Nancy"
6,Publication Year :,1998
7,# Pages / Video Length:,32
8,Publication Type:,educational materials
9,Program Report #:,WSG 98-02
10,Project #:,AP/C-5
11,Abstract:,"The Dean John A. Knauss Marine Policy Fellowship provides eligible graduate students a one-year opportunity to work in Washingon D.C., on a congressional staff or with an executive agency dealing with marine issues. The fellowships are federally funded and administered through the National Sea Grant College Program. During the past 18 years, 34 University of Washington Knauss fellows look back at their experience and consider the ways they were able to contribute to national marine policy decision-​making, and how the fellowship changed their lives."
