,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-96-028
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Assessing and protecting shared waters: the British Columbia/Washin​gton marine science panel
3,Author:,"Copping, Andrea E."
4,,"Beamish, Richard"
5,,"Garrett, Chris"
6,,"McCain, Bruce"
7,,"Pedersen, Tom"
8,Publication Year :,1996
9,Source Citation:,"""The Coastal Society,"" 15:288, 1996."
10,# Pages / Video Length:,1
11,Publication Type:,reprints (peer-reviewed)
12,Program Report #:,WSG-WO 96-03
13,Project #:,M-01
