,MetadataField,Metadata
0,NSGL Document #:,WASHU-E-02-001
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"SciScape: a companion to ""Northwest Science & Technology"" for the young & young-at-heart"
3,Editor :,"Illman, Deborah L."
4,,"Carsten, Laura"
5,Publication Year :,2002
6,Source Citation:,Winter 2002
7,# Pages / Video Length:,4
8,Publication Type:,educational materials
9,Program Report #:,WSG-MR 02-17
10,Project #:,A/B-2
11,Abstract:,"SciScape is a 4-page, 4-color handout aimed at younger readers. The goal of this first issue is to interest middle school students in some of the exciting developments at the frontiers of research, and cultivate a life-long appetite for learning about advances in science and technology through news media. This issue includes articles about ""Exploring marine biotechnology,"" ""Fishing for new medicines,"" ""Meet the scientist,"" many fun facts and an experiment students can try at home."
12,,The following articles are included in this document: 1.	Exploring marine biotechnology. Laura Carsten p.1. 2.	Fishing for new medicines. Laura Carsten p.2-3. 3.	Meet the scientist: Jody Deming p. 3. 4.	Try it at home: pollutants on the move. P. 4.
