,MetadataField,Metadata
0,NSGL Document #:,WASHU-NR-14-001
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,When the stars go out all along the coast
3,Author:,"Scigliano, Eric"
4,Publication Year :,2014
5,Source Citation:,"Crosscut.com: News of the Great Nearby Seattle, June 30, 2014"
6,Publisher:,Crosscut.com
7,# Pages / Video Length:,3
8,Publication Type:,reprints (not peer-reviewed)
9,Program Report #:,WSG-MA 14-01
10,Grant/Contract #:,NOAA Sea Grant
11,Project #:,A/FP-7
12,Abstract:,"Sea stars, the original “keystone predators,” are melting into mush even on local shores where they previously seemed safe, leaving scientists puzzled… and worried."
