,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-82-013
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"THE EFFECTS OF AROCLOR 1254 AND NO.2 FUEL OIL ON SMOLTIFICATION AND SEA-WATER ADAPTATION OF COHO SALMON (""ONCORHYNCHUS KISUTCH"")"
3,Author:,"FOLMAR, LEROY C"
4,,"DICKHOFF, WALTON W"
5,,"ZAUGG, WALDO S"
6,,"HODGINS, HAROLD O"
7,Publication Year :,1982
8,Source Citation:,"AQUATIC TOXICOLOGY, 2( ):0291-0299, 1982"
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,WSG-TA 82-13
11,Project #:,R/A-18
12,Abstract:,SALMON;OIL;SMOL​TIFICATION;TOXI​CITY;PCB
