,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-87-030
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Structural and functional relatedness of chromophytic and rhodophytic RUBP carboxylase enzymes
3,Author:,"Newman, Scott M."
4,,"Cattolico, Rose Ann"
5,Publication Year :,1987
6,Source Citation:,"""Progress in Photosynthesis Research,"" Volume IV, J. Biggins (ed.), pp. 671-674, 1987."
7,Publisher:,Martinus Nijhoff Publishers.
8,# Pages / Video Length:,4
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,WSG-TA 87-32
