,MetadataField,Metadata
0,NSGL Document #:,WASHU-C-13-001
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Ss3sim: Fisheries stock assessment simulation testing with Stock Synthesis
3,Author:,"Anderson, Sean C."
4,,"Monnahan, Cole C."
5,,"Johnson, Kelli F."
6,,"Ono, Kotaro"
7,,"Valero, Juan L."
8,,"Cunningham, Curry J."
9,,"Hurtado-Ferro, Felipe"
10,,"Licandeo, Roberto"
11,,"McGilliard, Carey"
12,,"Muradian, Melissa"
13,,"Szuwalski, Cody"
14,,"Vert-pre, Katyana"
15,,"Whitten, Athol"
16,Publication Year :,2013
17,# Pages / Video Length:,
18,Publication Type:,"computer software, CD-Roms"
19,Program Report #:,WSG-AV 13-02
20,Project #:,2013-E/I-21
21,URL:,http://cran.r-​project.org/web​/packages/ss3si​m/index.html
