,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-88-024
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Utilization of a Washington estuary by juvenile English sole, ""Parophrys vetulus."""
3,Author:,"Rogers, Christopher W."
4,,"Gunderson, Donald R."
5,,"Armstrong, David A."
6,Publication Year :,1988
7,Source Citation:,"""Fishery Bulletin,"" 86(4): 823-831, 1988."
8,# Pages / Video Length:,9
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,WSG-TA 88-21
11,Project #:,R/F-49
12,Abstract:,"The use of west coast estuaries and protected bays as nursery grounds by English sole, ""Parophrys vetulus"" Girard, a significant component of Pacific coast groundfish landings, has been well documented. This study was conducted to (1) compare relative density and estimates of abundance of juvenile English sole between a Washington estuary, Grays Harbor, and the adjacent area along the open coast; (2) compare fish density between several subareas of each system; and (3) note timing of immigration to and emigration from the estuary. Specific gear was developed to efficiently sample small benthic organisms and was used in both the estuary and open coast survey areas, eliminating the need for gear selectivity intercalibratio​n."
