,MetadataField,Metadata
0,NSGL Document #:,WASHU-H-99-006
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Homeowner's manual for the operation, monitoring, and maintenance of a proprietary device on-site sewage treatment and disposal system"
3,Author:,"Leaf, Charles D."
4,,"King, Teri"
5,Publication Year :,1999
6,# Pages / Video Length:,45
7,Publication Type:,"handbooks, manuals, guides"
8,Program Report #:,WSG-AS 99-07
9,Project #:,A/P-07
10,Abstract:,"This manual is intended to help proprietary device on-site sewage treatment and disposal system owners operate, monitor, and maintain their systems in a knowledgeable manner. This collection of information can also help professionals who are hired to perform monitoring or maintenance work on the system. The manual reviews components, operation, and regulations of this type of septic system."
